date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:26	6493/6493	---M-Z	200	added ('OK')	application/javascript	etag:%22195d-5faff1d75a63e-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/app.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/app.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:30	325244/325244	---M--	200	added ('OK')	text/html	etag:%224f67c-5faff1d74ac3d%22	https://themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=5.9.55	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont3e71.html	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:31	1026396/1026396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fa95c-5faff1d749c9d%22	https://themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont.eot?v=5.9.55	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont3e71.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:31	465188/465188	---M--	200	added ('OK')	application/font-woff	etag:%2271924-5faff1d749c9d%22	https://themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont.woff?v=5.9.55	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont3e71.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:31	1026396/1026396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fa95c-5faff1d749c9d%22	https://themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont.eot?	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:31	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.eot	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:31	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.eot?	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400d41d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:32	76612/76612	---M--	200	added ('OK')	text/html	etag:%2212b44-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.woff2	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.html	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:32	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.woff	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:32	132728/132728	---M--	200	added ('OK')	application/font-sfnt	etag:%2220678-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.ttf	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:32	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.eot	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:33	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.eot?	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400d41d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:33	13584/13584	---M--	200	added ('OK')	text/html	etag:%223510-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.woff2	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.html	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:33	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.woff	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:33	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.ttf	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:33	1026176/1026176	---M--	200	added ('OK')	application/font-sfnt	etag:%22fa880-5faff1d749c9d%22	https://themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=5.9.55	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/materialdesignicons-webfont3e71.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:34	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.svg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-regular-400.svg	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:34	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.eot	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:34	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.eot?	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900d41d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:34	79444/79444	---M--	200	added ('OK')	text/html	etag:%2213654-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.woff2	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.html	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:34	103300/103300	---M--	200	added ('OK')	application/font-woff	etag:%2219384-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.woff	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:35	202616/202616	---M--	200	added ('OK')	application/font-sfnt	etag:%2231778-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.ttf	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:35	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.eot	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:35	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.eot?	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2d41d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:35	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.woff	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:35	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.svg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-brands-400.svg	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:36	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.ttf	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:36	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5faff1d746dbd%22	https://themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.svg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/dripicons-v2.svg	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:36	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5faff1d747d5d%22	https://themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.svg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/fa-solid-900.svg	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:36	125268/125268	---M--	200	added ('OK')	text/html	etag:%221e954-5faff1d74eabe%22	https://themesdesign.in/tocly/layouts/assets/fonts/remixicon.woff2?t=1590207869815	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/remixicondf6d.html	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:37	172876/172876	---M--	200	added ('OK')	application/font-woff	etag:%222a34c-5faff1d74eabe%22	https://themesdesign.in/tocly/layouts/assets/fonts/remixicon.woff?t=1590207869815	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/remixicondf6d.woff	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:37	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226271c-5faff1d74ac3d%22	https://themesdesign.in/tocly/layouts/assets/fonts/remixicon.eot?t=1590207869815	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/remixicondf6d.eot	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:37	403056/403056	---M--	200	added ('OK')	application/font-sfnt	etag:%2262670-5faff1d74eabe%22	https://themesdesign.in/tocly/layouts/assets/fonts/remixicon.ttf?t=1590207869815	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/remixicondf6d.ttf	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:38	949/949	---M-Z	200	added ('OK')	application/javascript	etag:%223b5-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-editor.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/form-editor.init.js	(from https://themesdesign.in/tocly/layouts/email-inbox.html)
21:48:38	387418/387418	---MCZ	200	added ('OK')	application/javascript	etag:%225e95a-5faff1d797ea0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/tinymce/tinymce.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesdesign.in/tocly/layouts/email-inbox.html)
21:48:38	238666/238666	---M--	200	added ('OK')	image/jpeg	etag:%223a44a-5faff1d75969e%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-3.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-3.jpg	(from https://themesdesign.in/tocly/layouts/email-read.html)
21:48:39	14357/14357	---M-Z	200	added ('OK')	text/css	etag:%223815-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/core/main.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/core/main.min.css	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:39	1004/1004	---M-Z	200	added ('OK')	text/css	etag:%223ec-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:39	416/416	---M-Z	200	added ('OK')	text/css	etag:%221a0-5faff1d75c57e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:39	238282/238282	---M--	200	added ('OK')	image/jpeg	etag:%223a2ca-5faff1d75969e%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-4.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-4.jpg	(from https://themesdesign.in/tocly/layouts/email-read.html)
21:48:39	3377/3377	---M-Z	200	added ('OK')	text/css	etag:%22d31-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:40	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5faff1d779a3f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/moment/min/moment.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/moment/min/moment.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:40	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	etag:%22123e02-5faff1d74cb7e%22	https://themesdesign.in/tocly/layouts/assets/fonts/remixicon.svg?t=1590207869815	D:/websites/admin/themesdesign.in/tocly/layouts/assets/fonts/remixicondf6d.svg	(from https://themesdesign.in/tocly/layouts/assets/css/icons.min.css)
21:48:40	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:%223dee5-5faff1d774c1f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:40	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%22672-5faff1d75c57e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:40	127416/127416	---M-Z	200	added ('OK')	application/javascript	etag:%221f1b8-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/core/main.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/core/main.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:40	28238/28238	---M-Z	200	added ('OK')	application/javascript	etag:%226e4e-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:41	25180/25180	---M-Z	200	added ('OK')	application/javascript	etag:%22625c-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:41	36208/36208	---M-Z	200	added ('OK')	application/javascript	etag:%228d70-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/interaction/main.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@fullcalendar/interaction/main.min.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:41	2618/2618	---M-Z	200	added ('OK')	application/javascript	etag:%22a3a-5faff1d75a63e-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/calendar.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/calendar.init.js	(from https://themesdesign.in/tocly/layouts/calendar.html)
21:48:42	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5faff1d76909e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/dropzone/min/dropzone.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesdesign.in/tocly/layouts/apps-file-manager.html)
21:48:42	19809/19809	---M--	200	added ('OK')	image/png	etag:%224d61-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/upgrade-img.png	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/upgrade-img.png	(from https://themesdesign.in/tocly/layouts/apps-file-manager.html)
21:48:43	251542/251542	---M--	200	added ('OK')	image/jpeg	etag:%223d696-5faff1d7586fe%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-2.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-2.jpg	(from https://themesdesign.in/tocly/layouts/apps-chat.html)
21:48:43	47487/47487	---M-Z	200	added ('OK')	application/javascript	etag:%22b97f-5faff1d76909e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/dropzone/min/dropzone.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesdesign.in/tocly/layouts/apps-file-manager.html)
21:48:43	302184/302184	---M--	200	added ('OK')	image/jpeg	etag:%2249c68-5faff1d7586fe%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-1.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-1.jpg	(from https://themesdesign.in/tocly/layouts/apps-chat.html)
21:48:43	278/278	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202023%2016:18:43%20GMT	https://themesdesign.in/tocly/layouts/pages-faqs.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-faqs.html	(from https://themesdesign.in/tocly/layouts/layouts-horizontal.html)
21:48:44	183845/183845	---M--	200	added ('OK')	image/png	etag:%222ce25-5faff1d75293e%22	https://themesdesign.in/tocly/layouts/assets/images/maintenance-bg.png	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/maintenance-bg.png	(from https://themesdesign.in/tocly/layouts/pages-maintenance.html)
21:48:44	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5faff1d76fdff-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesdesign.in/tocly/layouts/pages-comingsoon.html)
21:48:44	121733/121733	---M--	200	added ('OK')	image/png	etag:%221db85-5faff1d7509fe%22	https://themesdesign.in/tocly/layouts/assets/images/comingsoon.png	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/comingsoon.png	(from https://themesdesign.in/tocly/layouts/pages-comingsoon.html)
21:48:45	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-5faff1d75a63e-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/coming-soon.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/coming-soon.init.js	(from https://themesdesign.in/tocly/layouts/pages-comingsoon.html)
21:48:46	299284/299284	---M--	200	added ('OK')	image/png	etag:%2249114-5faff1d7509fe%22	https://themesdesign.in/tocly/layouts/assets/images/faq.png	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/faq.png	(from https://themesdesign.in/tocly/layouts/pages-faq.html)
21:48:46	350136/350136	---M--	200	added ('OK')	image/jpeg	etag:%22557b8-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-6.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-6.jpg	(from https://themesdesign.in/tocly/layouts/pages-profile.html)
21:48:46	188558/188558	---M--	200	added ('OK')	image/jpeg	etag:%222e08e-5faff1d75969e%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-5.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-5.jpg	(from https://themesdesign.in/tocly/layouts/ui-cards.html)
21:48:46	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5faff1d778a9f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesdesign.in/tocly/layouts/ui-cards.html)
21:48:47	293741/293741	---M--	200	added ('OK')	image/jpeg	etag:%2247b6d-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/small/img-7.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/small/img-7.jpg	(from https://themesdesign.in/tocly/layouts/ui-cards.html)
21:48:47	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5faff1d778a9f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/magnific-popup/magnific-popup.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesdesign.in/tocly/layouts/ui-lightbox.html)
21:48:47	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5faff1d777aff-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesdesign.in/tocly/layouts/ui-lightbox.html)
21:48:47	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/lightbox.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/lightbox.init.js	(from https://themesdesign.in/tocly/layouts/ui-lightbox.html)
21:48:48	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5faff1d76fdff-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesdesign.in/tocly/layouts/ui-rangeslider.html)
21:48:48	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-5faff1d76fdff-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesdesign.in/tocly/layouts/ui-rangeslider.html)
21:48:48	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/range-sliders.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/range-sliders.init.js	(from https://themesdesign.in/tocly/layouts/ui-rangeslider.html)
21:48:48	4829/4829	---M-Z	200	added ('OK')	text/css	etag:%2212dd-5faff1d7920e0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/round-slider/roundslider.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/round-slider/roundslider.min.css	(from https://themesdesign.in/tocly/layouts/ui-roundslider.html)
21:48:49	33614/33614	---M-Z	200	added ('OK')	application/javascript	etag:%22834e-5faff1d7920e0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/round-slider/roundslider.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/round-slider/roundslider.min.js	(from https://themesdesign.in/tocly/layouts/ui-roundslider.html)
21:48:49	1336/1336	---M-Z	200	added ('OK')	application/javascript	etag:%22538-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/roundslider.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/roundslider.init.js	(from https://themesdesign.in/tocly/layouts/ui-roundslider.html)
21:48:49	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-5faff1d75c57e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesdesign.in/tocly/layouts/ui-session-timeout.html)
21:48:49	217/217	---M-Z	200	added ('OK')	application/javascript	etag:%22d9-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/session-timeout.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/session-timeout.init.js	(from https://themesdesign.in/tocly/layouts/ui-session-timeout.html)
21:48:50	24444/24444	---M-Z	200	added ('OK')	text/css	etag:%225f7c-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/sweetalert2/sweetalert2.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesdesign.in/tocly/layouts/ui-sweet-alert.html)
21:48:50	44933/44933	---M-Z	200	added ('OK')	application/javascript	etag:%22af85-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/sweetalert2/sweetalert2.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesdesign.in/tocly/layouts/ui-sweet-alert.html)
21:48:50	4443/4443	---M-Z	200	added ('OK')	application/javascript	etag:%22115b-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/sweet-alerts.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesdesign.in/tocly/layouts/ui-sweet-alert.html)
21:48:51	210/210	---M-Z	200	added ('OK')	text/css	etag:%22d2-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	(from https://themesdesign.in/tocly/layouts/ui-rating.html)
21:48:51	3681/3681	---M-Z	200	added ('OK')	application/javascript	etag:%22e61-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	(from https://themesdesign.in/tocly/layouts/ui-rating.html)
21:48:51	713/713	---M-Z	200	added ('OK')	application/javascript	etag:%222c9-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/rating-init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/rating-init.js	(from https://themesdesign.in/tocly/layouts/ui-rating.html)
